Sample Names	MutationType	CN2	CN13
Synthetic_Patient2	0:homdel:0-100kb	0.6065033338627684	0.39349666613723155
Synthetic_Patient2	0:homdel:100kb-1Mb	0.24281575517416532	0.7571842448258348
Synthetic_Patient2	0:homdel:>1Mb	0.24630943478482634	0.7536905652151737
Synthetic_Patient2	1:LOH:0-100kb	0.6054166819644761	0.3945833180355239
Synthetic_Patient2	1:LOH:100kb-1Mb	0.2529122213437489	0.7470877786562511
Synthetic_Patient2	1:LOH:1Mb-10Mb	0.012152918782565955	0.987847081217434
Synthetic_Patient2	1:LOH:10Mb-40Mb	0.00482118153375083	0.9951788184662492
Synthetic_Patient2	1:LOH:>40Mb	0.0008900277251321411	0.9991099722748678
Synthetic_Patient2	2:LOH:0-100kb	0.9854229948099666	0.014577005190033352
Synthetic_Patient2	2:LOH:100kb-1Mb	0.5083246824514716	0.49167531754852845
Synthetic_Patient2	2:LOH:1Mb-10Mb	0.5671383525076427	0.43286164749235734
Synthetic_Patient2	2:LOH:10Mb-40Mb	0.8720272100356539	0.12797278996434625
Synthetic_Patient2	2:LOH:>40Mb	0.9991843364116972	0.0008156635883028502
Synthetic_Patient2	3-4:LOH:0-100kb	0.8802057672243317	0.11979423277566825
Synthetic_Patient2	3-4:LOH:100kb-1Mb	0.723087712224525	0.27691228777547494
Synthetic_Patient2	3-4:LOH:1Mb-10Mb	0.5305511301798964	0.4694488698201037
Synthetic_Patient2	3-4:LOH:10Mb-40Mb	0.6838423524601587	0.3161576475398414
Synthetic_Patient2	3-4:LOH:>40Mb	0.8759713731277525	0.12402862687224755
Synthetic_Patient2	5-8:LOH:0-100kb	0.470051218093602	0.5299487819063979
Synthetic_Patient2	5-8:LOH:100kb-1Mb	0.810309503949471	0.189690496050529
Synthetic_Patient2	5-8:LOH:1Mb-10Mb	0.5322904934325404	0.46770950656745963
Synthetic_Patient2	5-8:LOH:10Mb-40Mb	0.8454660579567427	0.15453394204325743
Synthetic_Patient2	5-8:LOH:>40Mb	0.9054624590238289	0.09453754097617105
Synthetic_Patient2	9+:LOH:0-100kb	0.9475507541547947	0.0524492458452054
Synthetic_Patient2	9+:LOH:100kb-1Mb	0.23079472015955083	0.7692052798404491
Synthetic_Patient2	9+:LOH:1Mb-10Mb	0.4391251690114544	0.5608748309885455
Synthetic_Patient2	9+:LOH:10Mb-40Mb	0.9988764347852441	0.001123565214755844
Synthetic_Patient2	9+:LOH:>40Mb	0.8894801927322971	0.11051980726770301
Synthetic_Patient2	2:het:0-100kb	0.4068380464632327	0.5931619535367674
Synthetic_Patient2	2:het:100kb-1Mb	0.2395589976816769	0.760441002318323
Synthetic_Patient2	2:het:1Mb-10Mb	0.013951716696935543	0.9860482833030644
Synthetic_Patient2	2:het:10Mb-40Mb	0.009027041836594423	0.9909729581634055
Synthetic_Patient2	2:het:>40Mb	3.59782207134246e-05	0.9999640217792866
Synthetic_Patient2	3-4:het:0-100kb	0.8778788846948834	0.12212111530511673
Synthetic_Patient2	3-4:het:100kb-1Mb	0.547693270363653	0.45230672963634694
Synthetic_Patient2	3-4:het:1Mb-10Mb	0.8118849125356938	0.18811508746430622
Synthetic_Patient2	3-4:het:10Mb-40Mb	0.9424633916655766	0.05753660833442333
Synthetic_Patient2	3-4:het:>40Mb	0.9843576748834262	0.01564232511657385
Synthetic_Patient2	5-8:het:0-100kb	0.7301251637049442	0.26987483629505593
Synthetic_Patient2	5-8:het:100kb-1Mb	0.9521480563157397	0.0478519436842603
Synthetic_Patient2	5-8:het:1Mb-10Mb	0.9999805908354135	1.94091645864788e-05
Synthetic_Patient2	5-8:het:10Mb-40Mb	0.9949024727601515	0.0050975272398484225
Synthetic_Patient2	5-8:het:>40Mb	0.9990020245771228	0.0009979754228770866
Synthetic_Patient2	9+:het:0-100kb	0.6314665295333796	0.3685334704666205
Synthetic_Patient2	9+:het:100kb-1Mb	0.9091673694786904	0.09083263052130969
Synthetic_Patient2	9+:het:1Mb-10Mb	0.6829648236639502	0.31703517633604983
Synthetic_Patient2	9+:het:10Mb-40Mb	0.9856629704939739	0.014337029506025986
Synthetic_Patient2	9+:het:>40Mb	0.9707755638355555	0.029224436164444353
